,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
179,179,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.880915851870668e-05,1.9106053113937378
180,180,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.2957776764087612e-05,1.9114799499511719
181,181,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.1303827376565703e-05,1.9140151739120483
182,182,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.7278193809033837e-05,1.9128965139389038
183,183,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.0236514501448255e-05,1.9122779369354248
184,184,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.872172257814479e-05,1.9138342142105103
185,185,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.0859254997655324e-05,1.9175692796707153
186,186,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.717261693556793e-05,1.9204965829849243
187,187,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.6762282560497017e-05,1.922949194908142
188,188,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.837214263863037e-05,1.9277371168136597
189,189,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.8182169393791508e-05,1.925851583480835
190,190,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.8683154848986305e-05,1.9243202209472656
191,191,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.014399509183325e-05,1.9261090755462646
192,192,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.75569728071423e-05,1.9271906614303589
193,193,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.0121684504677734e-05,1.9308708906173706
194,194,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.954426526632839e-05,1.931415319442749
195,195,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.9768460485162603e-05,1.9338548183441162
196,196,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.7468138291102758e-05,1.9370476007461548
197,197,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.586949216895543e-05,1.938123106956482
198,198,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.6525661142926158e-05,1.9409751892089844
199,199,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.778292107701418e-05,1.946319818496704
200,200,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.5789342493614338e-05,1.9479535818099976
201,201,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.7776065305952216e-05,1.9479588270187378
202,202,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.8447842118500073e-05,1.9481192827224731
203,203,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.6101676692414912e-05,1.9478857517242432
204,204,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.658281485106272e-05,1.9492948055267334
205,205,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.736133996625237e-05,1.9542944431304932
206,206,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.6174942932896858e-05,1.9579505920410156
207,207,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.6281678957360175e-05,1.961047887802124
208,208,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.5591955540609586e-05,1.960896372795105
209,209,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.6869670010540478e-05,1.9587138891220093
210,210,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.4971092393049426e-05,1.9556853771209717
211,211,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.5180916458727248e-05,1.95552396774292
212,212,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.7213017599715386e-05,1.956978678703308
213,213,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.4170172676131187e-05,1.9590061902999878
214,214,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.5335518204058946e-05,1.9609711170196533
215,215,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.16562581524704e-05,1.9642454385757446
216,216,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.370948814383155e-05,1.968599557876587
217,217,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.4712802188417603e-05,1.969098687171936
218,218,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.500461242661307e-05,1.9694005250930786
219,219,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.3432595740899464e-05,1.9690800905227661
