,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
229,229,,0.9375,0.7833333611488342,85.0,92.0,28.0,35.0,0.73749995,0.13621409609913826,5.91914176940918
230,230,,0.921875,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.19231576876093945,6.145326137542725
231,231,,0.9635416666666666,0.7875000238418579,85.0,92.0,28.0,35.0,0.73749995,0.11346893726537625,6.489370346069336
232,232,,0.953125,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.1252840580418706,2.374192714691162
233,233,,0.9427083333333334,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.13591157287980118,8.485936164855957
234,234,,0.9270833333333334,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.16282580296198526,8.583837509155273
235,235,,0.9427083333333334,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.15710397033641735,10.2261381149292
236,236,,0.9375,0.7791666388511658,85.0,92.0,28.0,35.0,0.73749995,0.1577130164951086,13.274188995361328
237,237,,0.9114583333333334,0.7458333373069763,85.0,92.0,28.0,35.0,0.73749995,0.1864869613200426,10.087039947509766
238,238,,0.9166666666666666,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.17188277126600346,6.105185508728027
239,239,,0.9479166666666666,0.7166666388511658,85.0,92.0,28.0,35.0,0.73749995,0.16295425097147623,4.327264785766602
240,240,,0.9635416666666666,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.10166758097087343,10.721126556396484
241,241,,0.953125,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.14551157814761004,7.827842712402344
242,242,,0.9479166666666666,0.7416666746139526,85.0,92.0,28.0,35.0,0.73749995,0.12522383965551853,7.194318771362305
243,243,,0.953125,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.1087246984243393,9.755280494689941
244,244,,0.9166666666666666,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.18307035540541014,6.212010860443115
245,245,,0.9270833333333334,0.7333333492279053,85.0,92.0,28.0,35.0,0.73749995,0.19852829538285732,6.18402099609375
246,246,,0.953125,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.20720041760553917,5.255078315734863
247,247,,0.9635416666666666,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.1234892097612222,9.900311470031738
248,248,,0.953125,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.13632070280921957,15.685542106628418
249,249,,0.9375,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.16054017407198748,10.604351997375488
250,250,,0.9479166666666666,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.14493354285756746,8.138608932495117
251,251,,0.9375,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.14401100746666393,5.35637092590332
252,252,,0.9479166666666666,0.7124999761581421,85.0,92.0,28.0,35.0,0.73749995,0.16747354157269,6.114236354827881
253,253,,0.921875,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.18458673047522703,4.5698676109313965
254,254,,0.9375,0.7458333373069763,85.0,92.0,28.0,35.0,0.73749995,0.15357565662513176,6.663673400878906
255,255,,0.9635416666666666,0.75,85.0,92.0,28.0,35.0,0.73749995,0.13468162102314332,7.74873161315918
256,256,,0.9375,0.7666666507720947,85.0,92.0,28.0,35.0,0.73749995,0.13347032200545073,8.608352661132812
257,257,,0.9479166666666666,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.1410076975201567,10.650995254516602
258,258,,0.890625,0.7166666388511658,85.0,92.0,28.0,35.0,0.73749995,0.24585680849850178,8.143470764160156
259,259,,0.953125,0.7041666507720947,85.0,92.0,28.0,35.0,0.73749995,0.10539447880970935,28.57766342163086
260,260,,0.953125,0.7458333373069763,85.0,92.0,28.0,35.0,0.73749995,0.13030027380834022,7.346032619476318
261,261,,0.9635416666666666,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.08814584991584222,14.720582008361816
262,262,,0.9479166666666666,0.7666666507720947,85.0,92.0,28.0,35.0,0.73749995,0.1217913079696397,3.1443185806274414
263,263,,0.96875,0.75,85.0,92.0,28.0,35.0,0.73749995,0.08442152151837945,9.143143653869629
264,264,,0.9791666666666666,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.06387529848143458,3.80596661567688
265,265,,0.9166666666666666,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.2452827369173368,7.150925636291504
266,266,,0.9635416666666666,0.7458333373069763,85.0,92.0,28.0,35.0,0.73749995,0.1360232988372445,4.250245571136475
267,267,,0.9270833333333334,0.7250000238418579,85.0,92.0,28.0,35.0,0.73749995,0.1620215829461813,3.554547071456909
268,268,,0.9166666666666666,0.7416666746139526,85.0,92.0,28.0,35.0,0.73749995,0.16455670508245626,3.6547281742095947
269,269,,0.9427083333333334,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.14620276152466735,3.72043776512146
270,270,,0.953125,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.1476967685545484,2.1966655254364014
271,271,,0.9322916666666666,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.1743137277662754,3.8585851192474365
272,272,,0.9427083333333334,0.7666666507720947,85.0,92.0,28.0,35.0,0.73749995,0.1415378718326489,7.920742988586426
273,273,,0.9375,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.14648328721523285,12.943259239196777
274,274,,0.9270833333333334,0.7124999761581421,85.0,92.0,28.0,35.0,0.73749995,0.1686865158068637,8.352914810180664
275,275,,0.90625,0.7541666626930237,85.0,92.0,28.0,35.0,0.73749995,0.20035498651365438,20.770959854125977
276,276,,0.9479166666666666,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.14564588976403078,5.562483787536621
277,277,,0.9322916666666666,0.7083333134651184,85.0,92.0,28.0,35.0,0.73749995,0.14407552623500428,14.714670181274414
278,278,,0.9166666666666666,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.1806491380557418,7.120798587799072
279,279,,0.9427083333333334,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.17960787688692412,10.516335487365723
280,280,,0.9739583333333334,0.7583333253860474,85.0,92.0,28.0,35.0,0.73749995,0.12349391557897131,4.286892890930176
281,281,,0.9375,0.7416666746139526,85.0,92.0,28.0,35.0,0.73749995,0.18863587453961372,2.9714558124542236
282,282,,0.9739583333333334,0.7916666865348816,85.0,92.0,28.0,35.0,0.73749995,0.10134641810630758,1.9236928224563599
283,283,,0.953125,0.7083333134651184,85.0,92.0,28.0,35.0,0.73749995,0.12966943765059114,15.094914436340332
284,284,,0.90625,0.7124999761581421,85.0,92.0,28.0,35.0,0.73749995,0.20900828934585056,8.565993309020996
285,285,,0.9270833333333334,0.7250000238418579,85.0,92.0,28.0,35.0,0.73749995,0.1487676054239273,6.725944995880127
286,286,,0.9322916666666666,0.7208333611488342,85.0,92.0,28.0,35.0,0.73749995,0.14611918603380522,3.6155591011047363
287,287,,0.9791666666666666,0.7541666626930237,85.0,92.0,28.0,35.0,0.73749995,0.10474357878168424,10.77191162109375
288,288,,0.9375,0.7708333134651184,85.0,92.0,28.0,35.0,0.73749995,0.15734432994698486,6.900580406188965
289,289,,0.9635416666666666,0.7666666507720947,85.0,92.0,28.0,35.0,0.73749995,0.10757156399389108,3.93497371673584
290,290,,0.9270833333333334,0.7291666865348816,85.0,92.0,28.0,35.0,0.73749995,0.182407820597291,6.38518762588501
291,291,,0.9375,0.7666666507720947,85.0,92.0,28.0,35.0,0.73749995,0.1585378466794888,9.182217597961426
292,292,,0.96875,0.7333333492279053,85.0,92.0,28.0,35.0,0.73749995,0.10062872540826599,2.4418654441833496
293,293,,0.9322916666666666,0.7541666626930237,85.0,92.0,28.0,35.0,0.73749995,0.15689477138221264,2.831345796585083
294,294,,0.9635416666666666,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.1217227519179384,2.5849223136901855
295,295,,0.9583333333333334,0.7416666746139526,85.0,92.0,28.0,35.0,0.73749995,0.09383461469163497,2.9547390937805176
296,296,,0.9583333333333334,0.7416666746139526,85.0,92.0,28.0,35.0,0.73749995,0.11206706364949544,4.721933364868164
297,297,,0.9427083333333334,0.762499988079071,85.0,92.0,28.0,35.0,0.73749995,0.13791770488023758,3.5463221073150635
298,298,,0.9479166666666666,0.7333333492279053,85.0,92.0,28.0,35.0,0.73749995,0.12623375499000153,12.608965873718262
299,299,,0.9635416666666666,0.737500011920929,85.0,92.0,28.0,35.0,0.73749995,0.1120974908893307,7.0102128982543945
