,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
91,91,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.02479085384402424,0.1436329334974289
92,92,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.028983059669068705,0.16469496488571167
93,93,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.035097998314692326,0.14853020012378693
94,94,,0.9947916666666666,0.9583333134651184,115.0,109.0,11.0,5.0,0.9333333,0.03760317425864438,0.15598653256893158
95,95,,0.984375,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.029550858482252806,0.1488552838563919
96,96,,0.984375,0.9583333134651184,115.0,109.0,11.0,5.0,0.9333333,0.047083445553046964,0.16480201482772827
97,97,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.022993560725202162,0.14654876291751862
98,98,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.018464599347983796,0.16486309468746185
99,99,,0.984375,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.0580152355444928,0.16131658852100372
100,100,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.014499607272834206,0.14102420210838318
101,101,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01889999327249825,0.14140549302101135
102,102,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.025392127427039668,0.15474437177181244
103,103,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03042915490611146,0.1529853492975235
104,104,,0.9791666666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.05650779670880487,0.14807984232902527
105,105,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.013862860233833393,0.14987197518348694
106,106,,1.0,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.02099279632481436,0.14072591066360474
107,107,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02458519267383963,0.1613777130842209
108,108,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03481616933519641,0.14836964011192322
109,109,,0.9947916666666666,0.9291666746139526,115.0,109.0,11.0,5.0,0.9333333,0.022478433869158227,0.19008801877498627
110,110,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.021898710081586614,0.14238451421260834
111,111,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02527942551144709,0.15398754179477692
112,112,,0.9895833333333334,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.0276267557637766,0.17445668578147888
113,113,,0.9895833333333334,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.03873096747944752,0.16325260698795319
114,114,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.026485803071409464,0.14766567945480347
115,115,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03913873108103871,0.15772199630737305
116,116,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.018246619845740497,0.1522517204284668
117,117,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.021308380101496976,0.1621173471212387
118,118,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.029427013204743464,0.15221361815929413
119,119,,0.9947916666666666,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.032557426524969436,0.17162461578845978
120,120,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.021328304467412334,0.14971451461315155
121,121,,1.0,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.01535224918431292,0.15939269959926605
122,122,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.025568825697215896,0.14361301064491272
123,123,,0.9895833333333334,0.9291666746139526,115.0,109.0,11.0,5.0,0.9333333,0.04148071226275837,0.17524537444114685
124,124,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03414797668422883,0.1406129002571106
125,125,,0.9791666666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.06217086912753681,0.16487857699394226
126,126,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.03249991345607365,0.15649108588695526
127,127,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.027505847353798647,0.1690027415752411
128,128,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01931417896412313,0.1473856270313263
129,129,,0.9947916666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.02785364568505126,0.1644759625196457
130,130,,1.0,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.023531013255706057,0.1590881198644638
131,131,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.034239096799865365,0.15075097978115082
132,132,,0.9739583333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.06359193536142509,0.1576450914144516
133,133,,0.9895833333333334,0.925000011920929,115.0,109.0,11.0,5.0,0.9333333,0.03371615381911397,0.21613867580890656
134,134,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.03119013920271148,0.1685931384563446
135,135,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02002672051700453,0.1482648253440857
136,136,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.042816321132704616,0.16123315691947937
137,137,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.011476881181200346,0.13961201906204224
138,138,,0.9947916666666666,0.9583333134651184,115.0,109.0,11.0,5.0,0.9333333,0.022190122903945547,0.15021124482154846
139,139,,0.984375,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.02792728509909163,0.18089598417282104
140,140,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01573233351033802,0.14525048434734344
141,141,,0.984375,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03777088123994569,0.16213347017765045
142,142,,0.984375,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03683357472376277,0.15464149415493011
143,143,,0.9895833333333334,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.026882897383378197,0.17339418828487396
144,144,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.03187952737789601,0.14158140122890472
145,145,,1.0,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.02711575588909909,0.14720407128334045
146,146,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.03539884693843002,0.15853585302829742
147,147,,1.0,0.9583333134651184,115.0,109.0,11.0,5.0,0.9333333,0.014338238746859133,0.14764434099197388
148,148,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.021179735466527443,0.14985676109790802
149,149,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.030064395900505286,0.1538844257593155
150,150,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.026950834377203137,0.14904792606830597
151,151,,0.9947916666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.029484988035013277,0.15855717658996582
152,152,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02192349712519596,0.15829947590827942
153,153,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03221969045504617,0.152341827750206
154,154,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.015106601174920797,0.15276677906513214
155,155,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.015647321978273492,0.1571851372718811
156,156,,0.9895833333333334,0.9583333134651184,115.0,109.0,11.0,5.0,0.9333333,0.028358817100524902,0.1443767100572586
157,157,,1.0,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.025044589148213465,0.14332003891468048
158,158,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.027370665377626818,0.1422128677368164
159,159,,1.0,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.018972206162288785,0.15037508308887482
160,160,,0.9947916666666666,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.029297414837249864,0.14943577349185944
161,161,,0.9947916666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.02131351149485757,0.15394291281700134
162,162,,0.9947916666666666,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.02801511762663722,0.181076318025589
163,163,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.029632208946471412,0.1440412402153015
164,164,,1.0,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.027293522337762017,0.1729954183101654
165,165,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.033939830357364066,0.1445203423500061
166,166,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.026038188952952623,0.1540287584066391
167,167,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.02593347094565009,0.1538974940776825
168,168,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.027663826942443848,0.1477915197610855
169,169,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02546371364345153,0.15305958688259125
170,170,,0.9947916666666666,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.03105665754992515,0.20125605165958405
171,171,,1.0,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.012250867361823717,0.1423659771680832
172,172,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.0187631465960294,0.15906639397144318
173,173,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.023419773710581165,0.15172646939754486
174,174,,1.0,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.027659999788738787,0.17993861436843872
175,175,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.024683502890790503,0.15127338469028473
176,176,,0.9947916666666666,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.03110578504856676,0.14794789254665375
177,177,,1.0,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.020225045407035697,0.1764111965894699
178,178,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.028110956443318475,0.16217082738876343
179,179,,1.0,0.9291666746139526,115.0,109.0,11.0,5.0,0.9333333,0.017838977723537635,0.20471692085266113
180,180,,1.0,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.019544080986330908,0.14024601876735687
181,181,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.01993231426846857,0.15767650306224823
182,182,,1.0,0.9583333134651184,115.0,109.0,11.0,5.0,0.9333333,0.012642174784559757,0.1444207727909088
183,183,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02608994406182319,0.15012140572071075
184,184,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.03598209730504701,0.16416653990745544
185,185,,0.9947916666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.02013124234508723,0.17100755870342255
186,186,,0.9947916666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.02169453422538936,0.15881770849227905
187,187,,0.9947916666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.028379196126479656,0.15659210085868835
188,188,,0.984375,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03848392852038766,0.14731891453266144
189,189,,1.0,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.01206369469097505,0.14698924124240875
190,190,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.015352383236556003,0.15467412769794464
191,191,,0.984375,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.026677195797674358,0.18846233189105988
192,192,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.02452892259073754,0.17009787261486053
193,193,,0.9895833333333334,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.037856714838805296,0.1791735142469406
194,194,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.0151676768825079,0.1552770882844925
195,195,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.009214108732218543,0.1502630114555359
196,196,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.02441539176894973,0.15122349560260773
197,197,,0.9895833333333334,0.9291666746139526,115.0,109.0,11.0,5.0,0.9333333,0.03352464300890764,0.198653444647789
198,198,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.021887902907716732,0.15227898955345154
199,199,,0.984375,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.0399503360191981,0.1509196013212204
200,200,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.012374044551203648,0.1496209055185318
201,201,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01563429143667842,0.15197846293449402
202,202,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.012710535918207219,0.14537861943244934
203,203,,0.9947916666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.020932435562523704,0.14730694890022278
204,204,,0.9895833333333334,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.03146805788856,0.16388669610023499
205,205,,1.0,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.021641193035369117,0.16573604941368103
206,206,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.029264736416128773,0.14984525740146637
207,207,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.018239644976953667,0.1482248604297638
208,208,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01369900454301387,0.15086691081523895
209,209,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.017263902681103598,0.14924147725105286
210,210,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02339510401361622,0.15591242909431458
211,211,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.02591717755421996,0.1507302075624466
212,212,,0.984375,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.029704421312393,0.15821275115013123
213,213,,0.984375,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03140585326279203,0.1554209291934967
214,214,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02817510734894313,0.15911385416984558
215,215,,0.984375,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.0447700060515975,0.1743221879005432
216,216,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.03140142590079146,0.15971599519252777
217,217,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.030173599739403773,0.15774007141590118
218,218,,1.0,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.02014740335289389,0.15157055854797363
219,219,,0.9635416666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.10436417189581941,0.15619827806949615
220,220,,0.9895833333333334,0.9291666746139526,115.0,109.0,11.0,5.0,0.9333333,0.03142832716306051,0.174250066280365
221,221,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.016801582222493987,0.154144749045372
222,222,,0.984375,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.03943769288404534,0.15697172284126282
223,223,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.034090208646375686,0.15465109050273895
224,224,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.021223107585683465,0.14842115342617035
225,225,,0.984375,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.04863254402880557,0.14842991530895233
226,226,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.018552677899909515,0.13743838667869568
