,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
160,160,,0.9895833333333334,0.9416666626930237,111.0,115.0,5.0,9.0,0.9416666030883789,0.023567810014355928,0.20806574821472168
161,161,,0.9947916666666666,0.9291666746139526,115.0,108.0,12.0,5.0,0.9291666150093079,0.027566162287257612,0.22020624577999115
162,162,,0.9895833333333334,0.925000011920929,114.0,108.0,12.0,6.0,0.925000011920929,0.023688598535954952,0.2340615689754486
163,163,,0.9947916666666666,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.02385740556443731,0.18769334256649017
164,164,,0.9947916666666666,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.021051919301195692,0.18890534341335297
165,165,,0.984375,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.023468720183397334,0.19176475703716278
166,166,,1.0,0.9458333253860474,114.0,113.0,7.0,6.0,0.9458333849906921,0.01926570317785566,0.19818952679634094
167,167,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.016007968573831022,0.21251527965068817
168,168,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.02642915680189617,0.20733506977558136
169,169,,1.0,0.9416666626930237,114.0,112.0,8.0,6.0,0.9416667222976685,0.019810151813241344,0.20298443734645844
170,170,,0.9895833333333334,0.9291666746139526,114.0,109.0,11.0,6.0,0.9291666746139526,0.039020446264961116,0.20949174463748932
171,171,,1.0,0.9416666626930237,113.0,113.0,7.0,7.0,0.9416666626930237,0.02215590770356357,0.21121814846992493
172,172,,0.9895833333333334,0.925000011920929,114.0,108.0,12.0,6.0,0.925000011920929,0.025175173437067617,0.21821554005146027
173,173,,0.9947916666666666,0.9458333253860474,112.0,115.0,5.0,8.0,0.9458333849906921,0.025565291425057996,0.1855604350566864
174,174,,0.984375,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.039746558371310435,0.21502834558486938
175,175,,0.9791666666666666,0.9333333373069763,114.0,110.0,10.0,6.0,0.9333333373069763,0.052603583123224475,0.2318139374256134
176,176,,0.9895833333333334,0.9416666626930237,112.0,114.0,6.0,8.0,0.9416666626930237,0.029504603628690045,0.1980474442243576
177,177,,0.9947916666666666,0.9375,114.0,111.0,9.0,6.0,0.9375,0.018499218587142725,0.20717278122901917
