epoch: 137/1000, train_loss: 0.6922, train_acc: 0.5312, test_loss: 0.6939, test_acc: 0.4813 
epoch: 138/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6948, test_acc: 0.4562 
epoch: 139/1000, train_loss: 0.6933, train_acc: 0.5000, test_loss: 0.6905, test_acc: 0.5813 
epoch: 140/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6946, test_acc: 0.4625 
epoch: 141/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6914, test_acc: 0.5563 
epoch: 142/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6933, test_acc: 0.5000 
epoch: 143/1000, train_loss: 0.6934, train_acc: 0.4961, test_loss: 0.6924, test_acc: 0.5250 
epoch: 144/1000, train_loss: 0.6952, train_acc: 0.4453, test_loss: 0.6933, test_acc: 0.5000 
epoch: 145/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6935, test_acc: 0.4938 
epoch: 146/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6931, test_acc: 0.5062 
epoch: 147/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6929, test_acc: 0.5125 
epoch: 148/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6935, test_acc: 0.4938 
epoch: 149/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6935, test_acc: 0.4938 
epoch: 150/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6933, test_acc: 0.5000 
epoch: 151/1000, train_loss: 0.6944, train_acc: 0.4688, test_loss: 0.6952, test_acc: 0.4437 
epoch: 152/1000, train_loss: 0.6916, train_acc: 0.5508, test_loss: 0.6944, test_acc: 0.4688 
epoch: 153/1000, train_loss: 0.6934, train_acc: 0.4961, test_loss: 0.6931, test_acc: 0.5062 
epoch: 154/1000, train_loss: 0.6916, train_acc: 0.5508, test_loss: 0.6933, test_acc: 0.5000 
epoch: 155/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6931, test_acc: 0.5062 
epoch: 156/1000, train_loss: 0.6949, train_acc: 0.4531, test_loss: 0.6924, test_acc: 0.5250 
epoch: 157/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6924, test_acc: 0.5250 
epoch: 158/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6931, test_acc: 0.5062 
epoch: 159/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6920, test_acc: 0.5375 
epoch: 160/1000, train_loss: 0.6946, train_acc: 0.4609, test_loss: 0.6948, test_acc: 0.4562 
epoch: 161/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6946, test_acc: 0.4625 
epoch: 162/1000, train_loss: 0.6961, train_acc: 0.4180, test_loss: 0.6948, test_acc: 0.4562 
epoch: 163/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6927, test_acc: 0.5188 
epoch: 164/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6922, test_acc: 0.5312 
epoch: 165/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6933, test_acc: 0.5000 
epoch: 166/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6937, test_acc: 0.4875 
epoch: 167/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6941, test_acc: 0.4750 
epoch: 168/1000, train_loss: 0.6936, train_acc: 0.4922, test_loss: 0.6954, test_acc: 0.4375 
epoch: 169/1000, train_loss: 0.6922, train_acc: 0.5312, test_loss: 0.6912, test_acc: 0.5625 
epoch: 170/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6933, test_acc: 0.5000 
epoch: 171/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6965, test_acc: 0.4062 
epoch: 172/1000, train_loss: 0.6944, train_acc: 0.4688, test_loss: 0.6948, test_acc: 0.4562 
epoch: 173/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6903, test_acc: 0.5875 
epoch: 174/1000, train_loss: 0.6952, train_acc: 0.4453, test_loss: 0.6929, test_acc: 0.5125 
epoch: 175/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6939, test_acc: 0.4813 
epoch: 176/1000, train_loss: 0.6909, train_acc: 0.5703, test_loss: 0.6931, test_acc: 0.5062 
epoch: 177/1000, train_loss: 0.6918, train_acc: 0.5430, test_loss: 0.6924, test_acc: 0.5250 
epoch: 178/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6935, test_acc: 0.4938 
epoch: 179/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6939, test_acc: 0.4813 
epoch: 180/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6931, test_acc: 0.5062 
epoch: 181/1000, train_loss: 0.6946, train_acc: 0.4609, test_loss: 0.6914, test_acc: 0.5563 
epoch: 182/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6927, test_acc: 0.5188 
epoch: 183/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6931, test_acc: 0.5062 
epoch: 184/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6950, test_acc: 0.4500 
epoch: 185/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6954, test_acc: 0.4375 
epoch: 186/1000, train_loss: 0.6914, train_acc: 0.5547, test_loss: 0.6918, test_acc: 0.5437 
epoch: 187/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6952, test_acc: 0.4437 
epoch: 188/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6939, test_acc: 0.4813 
epoch: 189/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6948, test_acc: 0.4562 
epoch: 190/1000, train_loss: 0.6950, train_acc: 0.4492, test_loss: 0.6933, test_acc: 0.5000 
epoch: 191/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6939, test_acc: 0.4813 
epoch: 192/1000, train_loss: 0.6945, train_acc: 0.4648, test_loss: 0.6939, test_acc: 0.4813 
epoch: 193/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6931, test_acc: 0.5062 
epoch: 194/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6948, test_acc: 0.4562 
epoch: 195/1000, train_loss: 0.6922, train_acc: 0.5312, test_loss: 0.6937, test_acc: 0.4875 
epoch: 196/1000, train_loss: 0.6934, train_acc: 0.4961, test_loss: 0.6910, test_acc: 0.5687 
epoch: 197/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6952, test_acc: 0.4437 
epoch: 198/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6920, test_acc: 0.5375 
epoch: 199/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6916, test_acc: 0.5500 
epoch: 200/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6924, test_acc: 0.5250 
epoch: 201/1000, train_loss: 0.6914, train_acc: 0.5547, test_loss: 0.6927, test_acc: 0.5188 
epoch: 202/1000, train_loss: 0.6941, train_acc: 0.4766, test_loss: 0.6939, test_acc: 0.4813 
epoch: 203/1000, train_loss: 0.6941, train_acc: 0.4766, test_loss: 0.6948, test_acc: 0.4562 
epoch: 204/1000, train_loss: 0.6934, train_acc: 0.4961, test_loss: 0.6922, test_acc: 0.5312 
epoch: 205/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6935, test_acc: 0.4938 
epoch: 206/1000, train_loss: 0.6914, train_acc: 0.5547, test_loss: 0.6946, test_acc: 0.4625 
epoch: 207/1000, train_loss: 0.6953, train_acc: 0.4414, test_loss: 0.6927, test_acc: 0.5188 
epoch: 208/1000, train_loss: 0.6924, train_acc: 0.5273, test_loss: 0.6939, test_acc: 0.4813 
epoch: 209/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6948, test_acc: 0.4562 
epoch: 210/1000, train_loss: 0.6945, train_acc: 0.4648, test_loss: 0.6903, test_acc: 0.5875 
epoch: 211/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6946, test_acc: 0.4625 
epoch: 212/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6956, test_acc: 0.4313 
epoch: 213/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6907, test_acc: 0.5750 
epoch: 214/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6912, test_acc: 0.5625 
epoch: 215/1000, train_loss: 0.6933, train_acc: 0.5000, test_loss: 0.6935, test_acc: 0.4938 
epoch: 216/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6939, test_acc: 0.4813 
epoch: 217/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6931, test_acc: 0.5062 
epoch: 218/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6933, test_acc: 0.5000 
epoch: 219/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6944, test_acc: 0.4688 
epoch: 220/1000, train_loss: 0.6909, train_acc: 0.5703, test_loss: 0.6946, test_acc: 0.4625 
epoch: 221/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6922, test_acc: 0.5312 
epoch: 222/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6920, test_acc: 0.5375 
epoch: 223/1000, train_loss: 0.6946, train_acc: 0.4609, test_loss: 0.6952, test_acc: 0.4437 
epoch: 224/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6946, test_acc: 0.4625 
epoch: 225/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6948, test_acc: 0.4562 
